Table,Col/Measure,Report Name,Page Name,Selection Pane Name,QueryRefType,Data Element Count
,,Виконання планів продаж НФ.pbix,Виконання планів продаж,"'Продажі за поточний місяць, грн з ПДВ'",Filter,1
,,Виконання планів продаж НФ.pbix,Виконання плану Контракт,"'Доля продаж по каналах збуту, %'",Filter,1
,,Виконання планів продаж НФ.pbix,Виконання плану Контракт,'Історія виконання плану продажу (факт)',Filter0e7802e42485a528d00a,1
,,Виконання планів продаж НФ.pbix,Виконання плану Контракт,'Історія виконання плану продажу (факт)',Filter3b7714d5468b3f760bae,1
,,Виконання планів продаж НФ.pbix,Виконання плану Контракт,'Історія виконання плану продажу (факт)',Filter55f99d09b574d59529cb,1
,,Виконання планів продаж НФ.pbix,Виконання плану Контракт,'Історія виконання плану продажу (факт)',Filter6a6875ad6400d01528c0,1
,,Виконання планів продаж НФ.pbix,Виконання плану Контракт,'Історія виконання плану продажу (факт)',Filterdcbc1d4428f605b1cf3a,1
,,Виконання планів продаж НФ.pbix,Виконання плану Контракт,'Історія виконання плану продажу (факт)',Filterf0e4fb290ba58d7a01fc,1
,,Виконання планів продаж НФ.pbix,Виконання плану Контракт,"'Продажі по ТОП-клієнтах (факт), тис.'",Filter3b7714d5468b3f760bae,1
,,Виконання планів продаж НФ.pbix,Виконання плану Контракт,"'Продажі по ТОП-клієнтах (факт), тис.'",Filterdcbc1d4428f605b1cf3a,1
,,Виконання планів продаж НФ.pbix,Виконання плану Контракт,"'Продажі по ТОП-клієнтах (факт), тис.'",Filterf0e4fb290ba58d7a01fc,1
Agents,Торгові представники,Виконання планів продаж НФ.pbix,Виконання МІКС,'Покриття АТТ по Контрактах',Rows,1
Agents,Торгові представники,Виконання планів продаж НФ.pbix,"маржа, націнка",0483df3f812d9a0ace82,Values,1
Agents,Торгові представники,Виконання планів продаж НФ.pbix,"маржа, націнка",'Покриття АТТ по Контрактах',Rows,1
BrandsBI,назва бренда,Виконання планів продаж НФ.pbix,Виконання планів продаж,"'Продажі за поточний місяць, грн з ПДВ'",Filter,1
BrandsBI,Посилання,Виконання планів продаж НФ.pbix,Виконання МІКС,aafbd486cc703022e1be,ImageURLHQ,1
BrandsBI,Посилання,Виконання планів продаж НФ.pbix,Виконання МІКС,aafbd486cc703022e1be,Value,1
Clients,Клієнти,Виконання планів продаж НФ.pbix,Виконання плану Контракт,"'Продажі по ТОП-клієнтах (факт), тис.'",Filtere94dbc3707207950e1ba,1
Clients,Клієнти,Виконання планів продаж НФ.pbix,Виконання плану Контракт,"'Продажі по ТОП-клієнтах (факт), тис.'",Rows,1
Clients,Клієнти,Виконання планів продаж НФ.pbix,Виконання плану Регіон,"'Аналіз продажу по клієнтах, тис. грн.'",Category,1
Clients,Клієнти,Виконання планів продаж НФ.pbix,Виконання плану Регіон,"'Аналіз продажу по клієнтах, тис. грн.'",Y,1
Clients,Клієнти,Виконання планів продаж НФ.pbix,"маржа, націнка",d4be2b1552babd4ed1e3,Values,1
Clients,Клієнти,Виконання планів продаж НФ.pbix,"маржа, націнка",'Покриття АТТ по Контрактах',Rows,1
Comands,Команди,Виконання планів продаж НФ.pbix,Виконання МІКС,'Покриття АТТ по Контрактах',Rows,1
DeliveryAddresses,Канал збуту,Виконання планів продаж НФ.pbix,Виконання плану Контракт,0483df3f812d9a0ace82,Values,1
DeliveryAddresses,Канал збуту,Виконання планів продаж НФ.pbix,Виконання плану Контракт,"'Доля продаж по каналах збуту, %'",Category,1
DeliveryAddresses,Канал збуту,Виконання планів продаж НФ.pbix,Виконання плану Контракт,"'Доля продаж по каналах збуту, %'",Y,1
DeliveryAddresses,Канал збуту,Виконання планів продаж НФ.pbix,Виконання плану Регіон,0483df3f812d9a0ace82,Values,1
DimDates,DateHierarchy.Місяць,Виконання планів продаж НФ.pbix,Виконання плану Контракт,'Історія виконання плану продажу (факт)',Columns,1
DimDates,DateHierarchy.Місяць,Виконання планів продаж НФ.pbix,Виконання плану Контракт,'Історія виконання плану продажу (факт)',Values,1
DimDates,DateHierarchy.Місяць,Виконання планів продаж НФ.pbix,історія продаж,"'Аналіз продажу по клієнтах, тис. грн.'",Category,1
DimDates,DateHierarchy.Рік,Виконання планів продаж НФ.pbix,Виконання плану Контракт,'Історія виконання плану продажу (факт)',Columns,1
DimDates,DateHierarchy.Рік,Виконання планів продаж НФ.pbix,Виконання плану Контракт,'Історія виконання плану продажу (факт)',Values,1
DimDates,DateHierarchy.Рік,Виконання планів продаж НФ.pbix,історія продаж,6ff1b451310107131960,Category,1
DimDates,DateHierarchy.Рік,Виконання планів продаж НФ.pbix,історія продаж,'Покриття АТТ по Контрактах',Columns,1
DimDates,DateHierarchy.Рік,Виконання планів продаж НФ.pbix,історія продаж,'Покриття АТТ по Контрактах',Values,1
DimDates,DateHierarchy.Рік,Виконання планів продаж НФ.pbix,матриця постачання по територіях,6ff1b451310107131960,Category,1
DimDates,DateNormal,Виконання планів продаж НФ.pbix,Виконання планів продаж,"'Продажі за поточний місяць, грн з ПДВ'",Filter1,1
DimDates,DateNormal,Виконання планів продаж НФ.pbix,Виконання плану по днях,81d45f8c282a90e37185,Columns,1
DimDates,DateNormal,Виконання планів продаж НФ.pbix,Виконання плану по днях,fc57ce14367847b87483,Columns,1
DimDates,DateNormal,Виконання планів продаж НФ.pbix,Виконання плану Контракт,'Історія виконання плану продажу (факт)',Filter207ce68397726c2508af,1
DimDates,DateNormal,Виконання планів продаж НФ.pbix,Виконання плану Контракт,"'Продажі по ТОП-клієнтах (факт), тис.'",Filter207ce68397726c2508af,1
DimDates,WorkDays,Виконання планів продаж НФ.pbix,Виконання плану по днях,b3ea0be0880203546234,Values,1
DimDates,WorkDays,Виконання планів продаж НФ.pbix,Виконання МІКС,f4bf0a0bd1b01ed8cbca,Values,1
DimDates,К-сть робочих днів у періоді пройшло,Виконання планів продаж НФ.pbix,Виконання плану по днях,b3ea0be0880203546234,Values,1
DimDates,К-сть робочих днів у періоді пройшло,Виконання планів продаж НФ.pbix,Виконання МІКС,f4bf0a0bd1b01ed8cbca,Values,1
DimDates,Місяць,Виконання планів продаж НФ.pbix,Виконання плану по днях,617daf469a9ed9a8b76f,Category,1
DimDates,Місяць,Виконання планів продаж НФ.pbix,Виконання плану Контракт,e6452a12206d061e0850,Category,1
DimDates,Місяць,Виконання планів продаж НФ.pbix,Виконання плану Контракт,'Історія виконання плану продажу (факт)',Filter50f213a1c07ae9de51d0,1
DimDates,Місяць,Виконання планів продаж НФ.pbix,Виконання плану Контракт,"'Продажі по ТОП-клієнтах (факт), тис.'",Columns,1
DimDates,Місяць,Виконання планів продаж НФ.pbix,Виконання плану Контракт,"'Продажі по ТОП-клієнтах (факт), тис.'",Filter50f213a1c07ae9de51d0,1
DimDates,Місяць,Виконання планів продаж НФ.pbix,Виконання плану Контракт,"'Продажі по ТОП-клієнтах (факт), тис.'",Rows,1
DimDates,Місяць,Виконання планів продаж НФ.pbix,Виконання плану Контракт,"'Продажі по ТОП-клієнтах (факт), тис.'",Values,1
DimDates,Місяць,Виконання планів продаж НФ.pbix,Виконання плану Регіон,e6452a12206d061e0850,Category,1
DimDates,Місяць,Виконання планів продаж НФ.pbix,Виконання плану Регіон,'Покриття АТТ по Контрактах',Columns,1
DimDates,Місяць,Виконання планів продаж НФ.pbix,Виконання плану Регіон,'Покриття АТТ по Контрактах',Filter50f213a1c07ae9de51d0,1
DimDates,Місяць,Виконання планів продаж НФ.pbix,Виконання плану Регіон,'Покриття АТТ по Контрактах',Rows,1
DimDates,Місяць,Виконання планів продаж НФ.pbix,Виконання плану Регіон,'Покриття АТТ по Контрактах',Values,1
DimDates,Місяць,Виконання планів продаж НФ.pbix,історія продаж,e6452a12206d061e0850,Category,1
DimDates,Місяць,Виконання планів продаж НФ.pbix,історія продаж,'Покриття АТТ по Контрактах',Columns,1
DimDates,Місяць,Виконання планів продаж НФ.pbix,історія продаж,'Покриття АТТ по Контрактах',Rows,1
DimDates,Місяць,Виконання планів продаж НФ.pbix,історія продаж,'Покриття АТТ по Контрактах',Values,1
DimDates,Місяць,Виконання планів продаж НФ.pbix,Виконання МІКС,86db0041dbe4e6b1a851,Values,1
DimDates,Місяць,Виконання планів продаж НФ.pbix,"маржа, націнка",e6452a12206d061e0850,Category,1
DimDates,Місяць,Виконання планів продаж НФ.pbix,"маржа, націнка",'Покриття АТТ по Контрактах',Columns,1
DimDates,Місяць,Виконання планів продаж НФ.pbix,"маржа, націнка",'Покриття АТТ по Контрактах',Filter50f213a1c07ae9de51d0,1
DimDates,Місяць,Виконання планів продаж НФ.pbix,"маржа, націнка",'Покриття АТТ по Контрактах',Rows,1
DimDates,Місяць,Виконання планів продаж НФ.pbix,"маржа, націнка",'Покриття АТТ по Контрактах',Values,1
DimDates,Місяць,Виконання планів продаж НФ.pbix,матриця постачання по територіях,e6452a12206d061e0850,Category,1
DimDates,Рік,Виконання планів продаж НФ.pbix,Виконання плану Контракт,86db0041dbe4e6b1a851,Values,1
DimDates,Рік,Виконання планів продаж НФ.pbix,Виконання плану Контракт,'Історія виконання плану продажу (факт)',Filterd1c5fd2b08d94c7b2575,1
DimDates,Рік,Виконання планів продаж НФ.pbix,Виконання плану Контракт,"'Продажі по ТОП-клієнтах (факт), тис.'",Columns,1
DimDates,Рік,Виконання планів продаж НФ.pbix,Виконання плану Контракт,"'Продажі по ТОП-клієнтах (факт), тис.'",Filterd1c5fd2b08d94c7b2575,1
DimDates,Рік,Виконання планів продаж НФ.pbix,Виконання плану Контракт,"'Продажі по ТОП-клієнтах (факт), тис.'",Rows,1
DimDates,Рік,Виконання планів продаж НФ.pbix,Виконання плану Контракт,"'Продажі по ТОП-клієнтах (факт), тис.'",Values,1
DimDates,Рік,Виконання планів продаж НФ.pbix,Виконання плану Регіон,86db0041dbe4e6b1a851,Values,1
DimDates,Рік,Виконання планів продаж НФ.pbix,Виконання плану Регіон,'Покриття АТТ по Контрактах',Columns,1
DimDates,Рік,Виконання планів продаж НФ.pbix,Виконання плану Регіон,'Покриття АТТ по Контрактах',Filterd1c5fd2b08d94c7b2575,1
DimDates,Рік,Виконання планів продаж НФ.pbix,Виконання плану Регіон,'Покриття АТТ по Контрактах',Rows,1
DimDates,Рік,Виконання планів продаж НФ.pbix,Виконання плану Регіон,'Покриття АТТ по Контрактах',Values,1
DimDates,Рік,Виконання планів продаж НФ.pbix,історія продаж,"'Аналіз продажу по клієнтах, тис. грн.'",Category,1
DimDates,Рік,Виконання планів продаж НФ.pbix,історія продаж,"'Аналіз продажу по клієнтах, тис. грн.'",Series,1
DimDates,Рік,Виконання планів продаж НФ.pbix,історія продаж,"'Аналіз продажу по клієнтах, тис. грн.'",Y,1
DimDates,Рік,Виконання планів продаж НФ.pbix,історія продаж,'Контракти по спаданню суми продаж',Category,1
DimDates,Рік,Виконання планів продаж НФ.pbix,історія продаж,'Контракти по спаданню суми продаж',Series,1
DimDates,Рік,Виконання планів продаж НФ.pbix,історія продаж,'Контракти по спаданню суми продаж',Y,1
DimDates,Рік,Виконання планів продаж НФ.pbix,"маржа, націнка",86db0041dbe4e6b1a851,Values,1
DimDates,Рік,Виконання планів продаж НФ.pbix,"маржа, націнка",'Покриття АТТ по Контрактах',Columns,1
DimDates,Рік,Виконання планів продаж НФ.pbix,"маржа, націнка",'Покриття АТТ по Контрактах',Filterd1c5fd2b08d94c7b2575,1
DimDates,Рік,Виконання планів продаж НФ.pbix,"маржа, націнка",'Покриття АТТ по Контрактах',Rows,1
DimDates,Рік,Виконання планів продаж НФ.pbix,"маржа, націнка",'Покриття АТТ по Контрактах',Values,1
Organizations,Організації,Виконання планів продаж НФ.pbix,Виконання планів продаж,"'Продажі за поточний місяць, грн з ПДВ'",Category,1
Organizations,Організації,Виконання планів продаж НФ.pbix,Виконання планів продаж,"'Продажі за поточний місяць, грн з ПДВ'",Series,1
Organizations,Організації,Виконання планів продаж НФ.pbix,Виконання плану Контракт,6ff1b451310107131960,Category,1
Organizations,Організації,Виконання планів продаж НФ.pbix,Виконання плану Регіон,6ff1b451310107131960,Category,1
Organizations,Організації,Виконання планів продаж НФ.pbix,історія продаж,0483df3f812d9a0ace82,Values,1
Organizations,Організації,Виконання планів продаж НФ.pbix,"маржа, націнка",6ff1b451310107131960,Category,1
Organizations,Організації,Виконання планів продаж НФ.pbix,матриця постачання по територіях,0483df3f812d9a0ace82,Values,1
PlaneOfSales,План дня (з ПДВ,Виконання планів продаж НФ.pbix,Виконання плану по днях,6b324898b503602b10e1,Values,1
PlaneOfSales,Сума план продажу (з ПДВ,Виконання планів продаж НФ.pbix,Виконання плану Контракт,'Поточний місяць (прогноз)',Rows,1
PlaneOfSales,Сума план продажу (з ПДВ,Виконання планів продаж НФ.pbix,Виконання плану Контракт,'Поточний місяць (прогноз)',Values,1
PlaneOfSales,Сума план продажу (з ПДВ,Виконання планів продаж НФ.pbix,Виконання плану Регіон,'Покриття АТТ по Контрактах',Rows,2
PlaneOfSales,Сума план продажу (з ПДВ,Виконання планів продаж НФ.pbix,Виконання плану Регіон,'Покриття АТТ по Контрактах',Values,2
PlaneOfSales,Сума план продажу (з ПДВ,Виконання планів продаж НФ.pbix,Виконання МІКС,01546526866e0045d077,MaxValue,1
PlaneOfSales,Сума план продажу (з ПДВ,Виконання планів продаж НФ.pbix,Виконання МІКС,01546526866e0045d077,Y,1
PlaneOfSales,Сума план продажу (з ПДВ,Виконання планів продаж НФ.pbix,Виконання МІКС,'Покриття АТТ по Контрактах',Rows,1
PlaneOfSales,Сума план продажу (з ПДВ,Виконання планів продаж НФ.pbix,Виконання МІКС,'Покриття АТТ по Контрактах',Values,2
Projects,Контракт,Виконання планів продаж НФ.pbix,Сторінка 1,"'К-сть ТТ, більше 200 грн'",Filter,1
Projects,Контракт,Виконання планів продаж НФ.pbix,Сторінка 1,"'К-сть ТТ, більше 200 грн'",Rows,1
Projects,Контракт,Виконання планів продаж НФ.pbix,Виконання плану по днях,fc57ce14367847b87483,Columns,1
Projects,Контракт,Виконання планів продаж НФ.pbix,Виконання плану по днях,fc57ce14367847b87483,Rows,1
Projects,Контракт,Виконання планів продаж НФ.pbix,Виконання плану по днях,fc57ce14367847b87483,Values,1
Projects,Контракт,Виконання планів продаж НФ.pbix,Виконання плану Контракт,302efe58d2006b439c03,Values,1
Projects,Контракт,Виконання планів продаж НФ.pbix,Виконання плану Контракт,'Історія виконання плану продажу (факт)',Filter18867787d14b3239a8a5,1
Projects,Контракт,Виконання планів продаж НФ.pbix,Виконання плану Контракт,'Поточний місяць (прогноз)',Rows,1
Projects,Контракт,Виконання планів продаж НФ.pbix,Виконання плану Контракт,"'Продажі по ТОП-клієнтах (факт), тис.'",Filter18867787d14b3239a8a5,1
Projects,Контракт,Виконання планів продаж НФ.pbix,Виконання плану Регіон,302efe58d2006b439c03,Values,1
Projects,Контракт,Виконання планів продаж НФ.pbix,Виконання плану Регіон,'Покриття АТТ по Контрактах',Rows,2
Projects,Контракт,Виконання планів продаж НФ.pbix,історія продаж,302efe58d2006b439c03,Values,1
Projects,Контракт,Виконання планів продаж НФ.pbix,історія продаж,'Контракти по спаданню суми продаж',Category,1
Projects,Контракт,Виконання планів продаж НФ.pbix,Виконання МІКС,843d042e0c8b6ba50900,Category,1
Projects,Контракт,Виконання планів продаж НФ.pbix,Виконання МІКС,843d042e0c8b6ba50900,Values,1
Projects,Контракт,Виконання планів продаж НФ.pbix,Виконання МІКС,'Покриття АТТ по Контрактах',Values,1
Projects,Контракт,Виконання планів продаж НФ.pbix,"маржа, націнка",302efe58d2006b439c03,Values,1
Projects,Контракт,Виконання планів продаж НФ.pbix,"маржа, націнка","'Аналіз маржі по Контрактах, грн.'",Category,1
Projects,Контракт,Виконання планів продаж НФ.pbix,"маржа, націнка","'Аналіз маржі по Контрактах, грн.'",Filter98729e0b010e8eac6964,1
Projects,Контракт,Виконання планів продаж НФ.pbix,"маржа, націнка",'Покриття АТТ по Контрактах',Rows,2
Projects,Контракт,Виконання планів продаж НФ.pbix,матриця постачання по територіях,302efe58d2006b439c03,Values,1
Projects,Контракт,Виконання планів продаж НФ.pbix,матриця постачання по територіях,'Покриття АТТ по Контрактах',Columns,1
Projects,Контракт,Виконання планів продаж НФ.pbix,матриця постачання по територіях,'Покриття АТТ по Контрактах',Rows,1
Projects,Контракт,Виконання планів продаж НФ.pbix,матриця постачання по територіях,'Покриття АТТ по Контрактах',Values,1
Sales,AgentCode,Виконання планів продаж НФ.pbix,Виконання планів продаж,"'Продажі за поточний місяць, грн з ПДВ'",Filter,1
SalesDet,% виконання плану продажу,Виконання планів продаж НФ.pbix,Виконання плану по днях,6a8bb9091bec979a08c2,Values,1
SalesDet,% виконання плану продажу,Виконання планів продаж НФ.pbix,Виконання плану Контракт,'Історія виконання плану продажу (факт)',Values,1
SalesDet,% виконання плану продажу,Виконання планів продаж НФ.pbix,Виконання плану Регіон,'Покриття АТТ по Контрактах',Rows,2
SalesDet,% виконання плану продажу,Виконання планів продаж НФ.pbix,Виконання плану Регіон,'Покриття АТТ по Контрактах',Values,2
SalesDet,% виконання плану продажу,Виконання планів продаж НФ.pbix,Виконання МІКС,e092c92a08d44dc54596,myvalue,1
SalesDet,% виконання плану продажу,Виконання планів продаж НФ.pbix,Виконання МІКС,'Покриття АТТ по Контрактах',Rows,1
SalesDet,% виконання плану продажу,Виконання планів продаж НФ.pbix,Виконання МІКС,'Покриття АТТ по Контрактах',Values,2
SalesDet,% виконання плану продажу на основі прогнозу місяця,Виконання планів продаж НФ.pbix,Виконання плану Контракт,'Поточний місяць (прогноз)',Rows,1
SalesDet,% виконання плану продажу на основі прогнозу місяця,Виконання планів продаж НФ.pbix,Виконання плану Контракт,'Поточний місяць (прогноз)',Values,1
SalesDet,% виконання плану продажу на основі прогнозу місяця,Виконання планів продаж НФ.pbix,Виконання МІКС,b8651c65944963e0b11d,myvalue,1
SalesDet,% знижки,Виконання планів продаж НФ.pbix,"маржа, націнка",'Покриття АТТ по Контрактах',Rows,2
SalesDet,% знижки,Виконання планів продаж НФ.pbix,"маржа, націнка",'Покриття АТТ по Контрактах',Values,2
SalesDet,% маржі,Виконання планів продаж НФ.pbix,"маржа, націнка",'Покриття АТТ по Контрактах',Rows,1
SalesDet,% маржі,Виконання планів продаж НФ.pbix,"маржа, націнка",'Покриття АТТ по Контрактах',Values,1
SalesDet,% націнки,Виконання планів продаж НФ.pbix,"маржа, націнка",'Покриття АТТ по Контрактах',Rows,2
SalesDet,% націнки,Виконання планів продаж НФ.pbix,"маржа, націнка",'Покриття АТТ по Контрактах',Values,2
SalesDet,Margin,Виконання планів продаж НФ.pbix,"маржа, націнка","'Аналіз маржі по Контрактах, грн.'",Category,1
SalesDet,Margin,Виконання планів продаж НФ.pbix,"маржа, націнка","'Аналіз маржі по Контрактах, грн.'",Filter117bc00a372506a0241b,1
SalesDet,Margin,Виконання планів продаж НФ.pbix,"маржа, націнка","'Аналіз маржі по Контрактах, грн.'",Y,1
SalesDet,Margin,Виконання планів продаж НФ.pbix,"маржа, націнка",'Покриття АТТ по Контрактах',Rows,1
SalesDet,Margin,Виконання планів продаж НФ.pbix,"маржа, націнка",'Покриття АТТ по Контрактах',Values,1
SalesDet,Покриття АТТ,Виконання планів продаж НФ.pbix,Сторінка 1,"'К-сть ТТ, більше 200 грн'",Rows,2
